,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu,levenshtein,old_cosine_sim,jaccard,elmo,cosine
592,593,3/1/20 4:20,Infectious,Communicable Diseases,0,0,,0,,,,0,0.19047619,0.543874189,0.466666667,0.342126906,0.37813355
593,594,3/1/20 4:21,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208837569,-0.068163765
594,595,3/1/20 4:21,diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.530087948,0.783392325
595,596,3/1/20 4:21,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.209059864,-0.068163765
596,597,3/1/20 4:21,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708048,-0.068163765
597,598,3/1/20 4:21,diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.530086219,0.783392325
598,599,3/1/20 4:23,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.209059864,-0.068163765
599,600,3/1/20 4:23,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708048,-0.068163765
600,601,3/1/20 4:24,diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.53008616,0.783392325
601,602,3/1/20 4:24,diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.529937446,0.783392325
602,603,3/1/20 4:24,Diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.529937506,0.783392325
603,604,3/1/20 4:25,GOUT,Gout,0,0,,1,0,1,1,1,1,1,1,0.930624664,1
604,605,3/1/20 4:25,Diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.529807627,0.783392325
605,606,3/1/20 4:25,Diabetes,Diabetes Mellitus,0,0,,1,1,1,1,0.263157895,0.470588235,0.809197426,0.636363636,0.529938161,0.783392325
606,607,3/1/20 4:25,gout,Gout,0,1,,1,1,1,1,1,1,1,1,0.930624783,1
607,608,3/1/20 4:25,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0,0.16,0.171049237,0.357142857,0.301059455,-0.054681471
608,609,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0,0.16,0.171049237,0.357142857,0.301634371,-0.054681471
609,610,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0,0.16,0.171049237,0.357142857,0.301640242,-0.054681471
610,611,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0,0.16,0.171049237,0.357142857,0.301640689,-0.054681471
611,612,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0,0.16,0.171049237,0.357142857,0.301640719,-0.054681471
612,613,3/1/20 4:27,esotropia,Esotropia,0,0,,1,1,1,1,1,1,1,1,0.947296739,1
613,614,3/1/20 4:27,Ext,Hereditary Multiple Exostoses,0,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.33525908,0.169616425
614,615,3/1/20 4:28,EXT,Hereditary Multiple Exostoses,0,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.336633593,0.169616425
615,616,3/1/20 4:29,Ext,Hereditary Multiple Exostoses,0,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.336633384,0.169616425
616,617,3/1/20 4:29,gallstones,Cholelithiasis,0,0,,1,1,1,1,0,0.285714286,0.854747295,0.545454545,0.657924414,0.729607642
617,618,3/1/20 4:29,EXT,Hereditary Multiple Exostoses,0,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.335520536,0.169616425
618,619,3/1/20 4:29,arthritis,Arthritis,0,0,,1,1,1,1,1,1,1,1,0.934687018,1
619,620,3/1/20 4:29,ext,Hereditary Multiple Exostoses,0,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.336192995,0.169616425
620,621,3/1/20 4:29,EXT,Hereditary Multiple Exostoses,1,0,,0,,,,0,0.275862069,0.204857625,0.411764706,0.33662653,0.169616425
621,622,3/1/20 4:30,GTT,Gestational Trophoblastic Neoplasms,0,0,,1,1,1,1,0,0.257142857,-0.111625537,0.611111111,0.521115243,-0.080369876
622,623,3/1/20 4:30,aspiration pneumonia,Aspiration Pneumonia,0,0,,1,1,1,1,1,1,1,1,0.943886578,1
623,624,3/1/20 4:30,gastric ulcers,Gastric ulcer,0,0,,1,1,1,1,1.277777778,0.928571429,0.825835049,1,0.841236889,0.721425869
624,625,3/1/20 4:31,Non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1,1,1,0.166666667,0.275,0.244843697,0.875,0.709702969,0.397275902
625,626,3/1/20 4:31,non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,0,1,1,0.166666667,0.275,0.244843697,0.875,0.710597813,0.397275902
626,627,3/1/20 4:31,consolidation,Lung consolidation,1,0,,1,1,1,1,0.263157895,0.722222222,0.637718275,0.75,0.561615646,0.595857732
627,628,3/1/20 4:32,Non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,0,1,1,0.166666667,0.275,0.244843697,0.875,0.710161507,0.397275902
628,629,3/1/20 4:32,mod,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,0,,,,0,0.075,0.061088193,0.1875,0.36632368,0.022836261
629,630,3/1/20 4:33,NIDDM,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1,1,1,0.161290323,0.1,0.366991555,0.882352941,0.806435585,0.476279507
630,631,3/1/20 4:33,NIDDM,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1,1,1,0.161290323,0.1,0.366991555,0.882352941,0.80674386,0.476279507
631,632,3/1/20 4:33,Non-Insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1,1,1,0.166666667,0.275,0.244843697,0.875,0.710564315,0.397275902
632,633,3/1/20 4:34,amyloid,Amyloidosis,0,0,,1,1,1,1,0,0.636363636,0.529198945,0.875,0.637994647,0.497467041
633,634,3/1/20 4:34,Coronary artery disease,Coronary heart disease,0,0,Arteries,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.724041402,0.503518295
634,635,3/1/20 4:34,coronary artery disease,Coronary heart disease,0,0,Arteries,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.722144008,0.503518295
635,636,3/1/20 4:35,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.373103619,0.540160991
636,637,3/1/20 4:35,coronary artery disease,Coronary heart disease,0,0,Arteries,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.725632608,0.503518295
637,638,3/1/20 4:35,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.373378932,0.540160991
638,639,3/1/20 4:35,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.377672404,0.540160991
639,640,3/1/20 4:35,coronary disease,Coronary heart disease,0,0,Heart,1,1,1,1,0.344827586,0.727272727,0.574333161,0.846153846,0.724410057,0.460485201
640,641,3/1/20 4:35,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.374571264,0.540160991
641,642,3/1/20 4:36,coronary artery disease,Coronary heart disease,1,0,Heart,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.72563231,0.503518295
642,643,3/1/20 4:36,stomach,Stomach Diseases,0,0,Entire stomach,1,1,1,1,0.263157895,0.4375,0.672669709,0.636363636,0.373378962,0.540160991
643,644,3/1/20 4:36,Coronary artery disease,Coronary heart disease,0,0,Heart,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.725632846,0.503518295
644,645,3/1/20 4:37,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.373378962,0.540160991
645,646,3/1/20 4:37,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.377672404,0.540160991
646,647,3/1/20 4:38,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.377670705,0.540160991
647,648,3/1/20 4:38,coronary artery disease,Coronary heart disease,0,0,Coronary artery,1,1,1,1,0.333333333,0.782608696,0.675799926,0.923076923,0.725633204,0.503518295
648,649,3/1/20 4:38,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.373379022,0.540160991
649,650,3/1/20 4:38,stomach,Stomach Diseases,0,0,Entire stomach,0,,,,0.263157895,0.4375,0.672669709,0.636363636,0.377672404,0.540160991
650,651,3/1/20 4:39,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.20978114,-0.068163765
651,652,3/1/20 4:39,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208710372,-0.068163765
652,653,3/1/20 4:39,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708808,-0.068163765
653,654,3/1/20 4:40,plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708793,-0.068163765
654,655,3/1/20 4:40,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708793,-0.068163765
655,656,3/1/20 4:40,plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708778,-0.068163765
656,657,3/1/20 4:40,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0,0.096774194,-0.168490496,0.235294118,0.208708823,-0.068163765
657,658,3/1/20 4:41,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.588719845,0.063313444
658,659,3/1/20 4:41,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.584809244,0.063313444
659,660,3/1/20 4:41,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.584744573,0.063313444
660,661,3/1/20 4:42,CVA,Cerebrovascular accident,0,1,,1,1,1,1,0.238095238,0.851851852,0.727308333,0.875,0.787057996,0.367277302
661,662,3/1/20 4:42,LAD,Leukocyte adhesion deficiency type 1,0,0,Anterior descending branch of left coronary artery,1,1,1,1,0,0.234375,0.632856071,0.5,0.585703373,0.063313444
662,663,3/1/20 4:42,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.367634922,0.320943376
663,664,3/1/20 4:43,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369662374,0.320943376
664,665,3/1/20 4:43,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664401,0.320943376
665,666,3/1/20 4:43,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664401,0.320943376
666,667,3/1/20 4:44,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664401,0.320943376
667,668,3/1/20 4:44,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664341,0.320943376
668,669,3/1/20 4:44,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
669,670,3/1/20 4:45,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
670,671,3/1/20 4:45,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664341,0.320943376
671,672,3/1/20 4:46,infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
672,673,3/1/20 4:46,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664341,0.320943376
673,674,3/1/20 4:46,infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664401,0.320943376
674,675,3/1/20 4:47,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
675,676,3/1/20 4:47,Infectious,Infections of musculoskeletal system,0,0,,0,,,,0,0.19047619,0.543874189,0.466666667,0.322034121,0.255325839
676,677,3/1/20 4:47,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369800717,0.320943376
677,678,3/1/20 4:48,infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664848,0.320943376
678,679,3/1/20 4:49,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
679,680,3/1/20 4:49,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
680,681,3/1/20 4:49,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664371,0.320943376
681,682,3/1/20 4:49,Infections,Infections of musculoskeletal system,0,0,,0,,,,0.135135135,0.277777778,0.338255769,0.533333333,0.369664341,0.320943376
682,683,3/1/20 4:51,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.516307592,0.360624205
683,684,3/1/20 4:52,INTERACTION,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.517150283,0.360624205
684,685,3/1/20 4:52,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.517149687,0.360624205
685,686,3/1/20 4:52,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.916938186,1
686,687,3/1/20 4:52,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422831,1
687,688,3/1/20 4:53,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
688,689,3/1/20 4:53,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
689,690,3/1/20 4:53,Pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
690,691,3/1/20 4:53,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
691,692,3/1/20 4:53,pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
692,693,3/1/20 4:54,Pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
693,694,3/1/20 4:55,Pain,Pain,0,0,,1,1,1,1,1,1,1,1,0.917422056,1
694,695,3/1/20 4:55,SERVICES,Services,0,0,,1,1,1,1,1,1,1,1,0.919507504,1
695,696,3/1/20 4:56,Service,Services,0,0,,1,1,1,1,0.5,0.875,0.882836998,1,0.782034159,0.830516636
696,697,3/1/20 4:56,Service,Services,0,0,,1,1,1,1,0.5,0.875,0.882836998,1,0.782456756,0.830516636
697,698,3/1/20 4:56,edema,Edema,0,0,,1,1,1,1,1,1,1,1,0.931683719,1
698,699,3/1/20 4:57,edema,Edema,1,0,,1,1,1,1,1,1,1,1,0.931980252,1
699,700,3/1/20 4:57,edema,Edema,1,0,,1,1,1,1,1,1,1,1,0.931980252,1
700,701,3/1/20 4:57,edema,Edema,0,0,,1,1,1,1,1,1,1,1,0.931980371,1
701,702,3/1/20 4:59,ICD,"Disruptive, Impulse Control, and Conduct Disorders",0,0,,0,,,,0,0.24,0.245857745,0.65,0.635401309,0.076914645
702,703,3/1/20 4:59,ICD,"Disruptive, Impulse Control, and Conduct Disorders",0,1,,0,,,,0,0.24,0.245857745,0.65,0.633131325,0.076914645
703,704,3/1/20 4:59,ICD,"Disruptive, Impulse Control, and Conduct Disorders",0,1,,0,,,,0,0.24,0.245857745,0.65,0.633092403,0.076914645
704,705,3/1/20 5:00,ICD,"Disruptive, Impulse Control, and Conduct Disorders",0,0,,0,,,,0,0.24,0.245857745,0.65,0.633092582,0.076914645
705,706,3/1/20 5:00,ICD,"Disruptive, Impulse Control, and Conduct Disorders",0,0,,0,,,,0,0.24,0.245857745,0.65,0.63309288,0.076914645
706,707,3/1/20 5:01,CHEST PAIN,Chest Pain,0,0,Chest,1,1,1,1,1,1,1,1,0.885186136,1
707,708,3/1/20 5:01,CHEST PAIN,Chest Pain,0,0,Chest,1,1,1,1,1,1,1,1,0.884745657,1
708,709,3/1/20 5:01,chest arm pain,Chest Pain,0,0,Chest,1,1,1,1,0.476190476,0.714285714,0.512557278,0.833333333,0.720974863,0.465224733
709,710,3/1/20 5:02,chest pain,Chest Pain,0,1,Chest,1,1,1,1,1,1,1,1,0.884554327,1
710,711,3/1/20 5:02,SEM,Spondyloenchondrodysplasia,0,0,,0,,,,0,0.155172414,0,0.5,0.428254753,0
711,712,3/1/20 5:03,SEM,Spondyloenchondrodysplasia,0,0,,0,,,,0,0.155172414,0,0.5,0.427890152,0
712,713,3/1/20 5:03,SEM,Spondyloenchondrodysplasia,0,0,,0,,,,0,0.155172414,0,0.5,0.427855194,0
713,714,3/1/20 5:03,chest pains,Chest Pain,0,0,Chest,1,1,1,1,1.277777778,0.909090909,0.470811471,1,0.726421893,0.525988905
714,715,3/1/20 5:03,SEM,Spondyloenchondrodysplasia,0,0,,0,,,,0,0.155172414,0,0.5,0.427805305,0
715,716,3/1/20 5:03,SEM,Spondyloenchondrodysplasia,0,0,,0,,,,0,0.155172414,0,0.5,0.42788893,0
716,717,3/1/20 5:04,"pain , chest",Chest Pain,0,0,Chest,1,1,1,1,0.476190476,0.083333333,0.709147006,0.909090909,0.569046915,0.60320399
717,718,3/1/20 5:04,chest pain,Chest Pain,0,1,Chest,1,1,1,1,1,1,1,1,0.885497451,1
718,719,3/1/20 5:04,Chest Pain,Chest Pain,0,0,Chest,1,1,1,1,1,1,1,1,0.884745777,1
719,720,3/1/20 5:05,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.344312549,-0.004736322
720,721,3/1/20 5:05,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350078672,-0.004736322
721,722,3/1/20 5:06,inversions,Chromosome inversion,0,0,,0,,,,0.526315789,0.4,0,0.636363636,0.44522047,0.279876351
722,723,3/1/20 5:06,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.348948002,-0.004736322
723,724,3/1/20 5:06,inversions,Chromosome inversion,0,0,,0,,,,0.526315789,0.4,0,0.636363636,0.445220321,0.279876351
724,725,3/1/20 5:06,inv,Chromosome inversion,0,0,,0,,,,0,0.15,0.206676468,0.272727273,0.410045236,0.24154992
725,726,3/1/20 5:06,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.339956462,-0.004736322
726,727,3/1/20 5:06,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.349589258,-0.004736322
727,728,3/1/20 5:08,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350094318,-0.004736322
728,729,3/1/20 5:08,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350096315,-0.004736322
729,730,3/1/20 5:11,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350096256,-0.004736322
730,731,3/1/20 5:12,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350096285,-0.004736322
731,732,3/1/20 5:13,DIS,Discontinued,0,0,Leg,0,,,,0,0.25,-0.025968384,0.333333333,0.350096256,-0.004736322
732,733,3/1/20 5:15,diaphoresis,Dyspnea,0,0,,1,1,1,1,0.263157895,0.166666667,0.547777787,0.4,0.578320682,0.605234921
733,734,3/1/20 5:17,diaphoresis,Dyspnea,0,0,,1,1,1,1,0.263157895,0.166666667,0.547777787,0.4,0.579151273,0.605234921
734,735,3/1/20 5:17,PTT,CAT scan of head,0,0,,1,1,1,1,0.613425926,0.551020408,0.45135809,0.736842105,0.415681601,0.095063103
735,736,3/1/20 5:18,INR,CAT scan of head,0,0,,1,1,1,1,0.981481481,0.967741935,1,0.923076923,0.56267792,0.037302539
736,737,3/1/20 5:18,shortness of breath,Dyspnea,1,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.345913947,0.526951546
737,738,3/1/20 5:19,shortness of breath,Dyspnea,1,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.344632953,0.526951546
738,739,3/1/20 5:19,shortness of breath,Dyspnea,0,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.344513327,0.526951546
739,740,3/1/20 5:20,Shortness of Breath,Dyspnea,0,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.344505012,0.526951546
740,741,3/1/20 5:20,shortness of breath,Dyspnea,0,0,,1,1,1,1,0,0.157894737,0.570033203,0.285714286,0.344504505,0.526951546
741,742,3/1/20 5:20,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.922303855,1
742,743,3/1/20 5:20,screen,Screening for cancer,0,0,,0,,,,0.178571429,0.3,0.474939605,0.454545455,0.379040807,0.362733205
743,744,3/1/20 5:20,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.926504254,1
744,745,3/1/20 5:21,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.92422241,1
745,746,3/1/20 5:21,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924103439,1
746,747,3/1/20 5:21,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924096406,1
747,748,3/1/20 5:22,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924095869,1
748,749,3/1/20 5:23,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924095869,1
749,750,3/1/20 5:23,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924095988,1
750,751,3/1/20 5:24,Report Status,Report status,0,0,,1,1,1,1,1,1,1,1,0.924095988,1
751,752,3/1/20 5:26,blood pressure,Blood Pressure,0,0,Blood,1,1,1,1,1,1,1,1,0.918476939,1
752,753,3/1/20 5:26,hip,Procedure on hip,0,0,Hip structure,0,,,,0.178571429,0.1875,0.42326722,0.272727273,0.317272365,0.37435423
753,754,3/1/20 5:26,blood pressure,Blood Pressure,0,0,Blood,1,1,1,1,1,1,1,1,0.921692431,1
754,755,3/1/20 5:26,Blood Pressure,Blood Pressure,0,0,Blood,1,1,1,1,1,1,1,1,0.920087636,1
755,756,3/1/20 5:26,blood pressure,Blood Pressure,0,0,Blood,1,1,1,1,1,1,1,1,0.919960022,1
756,757,3/1/20 5:26,blood pressure,Blood Pressure,0,0,Blood,1,1,1,1,1,1,1,1,0.919946194,1
757,758,3/1/20 5:29,INTERACTION,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.515915215,0.360624205
758,759,3/1/20 5:30,block,Obstruction,0,0,Structure of sciatic nerve,1,1,1,1,0,0.181818182,0.359371841,0.272727273,0.459057778,0.139274299
759,760,3/1/20 5:31,block,Obstruction,0,0,Structure of sciatic nerve,1,1,1,1,0,0.181818182,0.359371841,0.272727273,0.458493829,0.139274299
760,761,3/1/20 5:31,Wheezing,Wheezing,0,0,,1,1,1,1,1,1,1,1,0.946315289,1
761,762,3/1/20 5:31,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.516466677,0.360624205
762,763,3/1/20 5:31,Wheezing,Wheezing,0,0,,1,1,1,1,1,1,1,1,0.945360184,1
763,764,3/1/20 5:31,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.516466916,0.360624205
764,765,3/1/20 5:32,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.517149806,0.360624205
765,766,3/1/20 5:32,Interaction,Drug Interactions,0,0,,0,,,,0.263157895,0.647058824,0.326243877,0.615384615,0.517149806,0.360624205
766,767,3/1/20 5:32,Wheezing,Wheezing,0,0,,1,1,1,1,1,1,1,1,0.945359409,1
767,768,3/1/20 5:32,Wheezing,Wheezing,0,0,,1,1,1,1,1,1,1,1,0.945760846,1
768,769,3/1/20 5:34,lesion,Lesion,0,0,Anterior descending branch of left coronary artery,1,1,1,1,1,1,1,1,0.907485247,1
769,770,3/1/20 5:34,lesion,Lesion,0,0,,1,1,1,1,1,1,1,1,0.908363104,1
770,771,3/1/20 5:34,lesion,Lesion,0,0,,1,1,1,1,1,1,1,1,0.908364177,1
771,772,3/1/20 5:34,ALLERGIES,Hypersensitivity,0,0,,1,1,1,1,0,0.1875,0.594576836,0.307692308,0.585524738,0.369249582
772,773,3/1/20 5:36,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350352913,-0.004736322
773,774,3/1/20 5:36,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350098073,-0.004736322
774,775,3/1/20 5:37,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384299248,0.435464457
775,776,3/1/20 5:37,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350078702,-0.004736322
776,777,3/1/20 5:37,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350099176,-0.004736322
777,778,3/1/20 5:37,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384299189,0.435464457
778,779,3/1/20 5:37,DIS,Discontinued,0,0,Structure of left lower leg,0,,,,0,0.25,-0.025968384,0.333333333,0.350078702,-0.004736322
779,780,3/1/20 5:38,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384299427,0.435464457
780,781,3/1/20 5:38,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350078702,-0.004736322
781,782,3/1/20 5:38,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350099176,-0.004736322
782,783,3/1/20 5:38,DIS,Discontinued,0,0,,0,,,,0,0.25,-0.025968384,0.333333333,0.350096315,-0.004736322
783,784,3/1/20 5:39,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384299308,0.435464457
784,785,3/1/20 5:39,angina,Angina Pectoris,0,0,,1,1,1,1,0.263157895,0.4,0.790912986,0.333333333,0.395411968,0.7917106
785,786,3/1/20 5:39,severe,Grade 3 Severe Adverse Event,0,0,,0,,,,0.108695652,0.214285714,0.559259728,0.363636364,0.384314984,0.435464457
786,787,3/1/20 5:39,angina,Angina Pectoris,0,0,,1,1,1,1,0.263157895,0.4,0.790912986,0.333333333,0.39541322,0.7917106
