,number,date,range,concept,negation,hof,location,correct_answ,hof_answ,location_answ,negation_answ,bleu_score,levenstein_sim,cosine_sim,jaccard_sim,Elmo_cosine,new_cosine_sim
477,478,2/12/20 21:37,PTT,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.613425926,0.551020408,0.45135809,0.636363636,0.21024423199040548,0.0
478,479,2/12/20 21:37,platelet count,International Normalized Ratio,0,0,Blood Platelets,1,1.0,1.0,1.0,0.6465517239999999,0.538461538,1.0,0.533333333,0.18290403591735022,0.3841358698102144
479,480,2/12/20 21:37,BUN,International Normalized Ratio,0,0,,1,1.0,1.0,1.0,0.754985755,0.612903226,1.0,0.705882353,0.18289220333099365,0.0
480,481,2/12/20 21:38,Carotid imaging,Catheterization,0,0,Structure of left internal carotid artery,1,1.0,1.0,1.0,0.263157895,0.333333333,0.582119927,0.625,0.17658543288707734,0.3468101187001752
481,482,2/12/20 21:38,PROCEDURES,Interventional procedure,0,0,,1,1.0,1.0,1.0,0.526315789,0.333333333,0.518017441,0.0,0.13984115173419318,0.0
482,483,2/12/20 21:38,TAH,Interventional procedure,0,0,,1,1.0,1.0,1.0,0.981481481,0.9655172409999999,1.0,0.8888888890000001,0.17516068555414677,0.0
483,484,2/12/20 21:39,EXERCISE TOLERANCE TEST,Exercise stress test,0,0,,1,1.0,1.0,1.0,0.333333333,0.6521739129999999,1.0,0.10526315800000001,0.1458421331785974,0.0
484,485,2/12/20 21:39,knee,"Joint Examination, Knee",0,0,Knee,0,0.0,0.0,0.0,0.17857142899999998,0.17391304300000002,0.66565303,0.14285714300000002,0.30734085398060934,0.47811903278617296
485,486,2/12/20 21:40,radiation,Auscultation,1,0,,1,1.0,1.0,1.0,0.0,0.193548387,0.293711662,0.352941176,0.2110807031393051,0.3407041983622493
486,487,2/12/20 21:40,Knee,Procedure on hip,0,0,Knee,0,0.0,0.0,0.0,0.17857142899999998,0.17391304300000002,0.66565303,0.23076923100000002,0.23862675577402115,0.4889185917683137
487,488,2/12/20 21:40,Hip,Procedure on hip,0,0,Hip structure,0,,,,0.17857142899999998,0.1875,0.42326722,0.153846154,0.2503311165741512,0.30998031766368794
488,489,2/13/20 9:24,Seasonal allergies,Hay fever,0,0,,1,1.0,1.0,1.0,0.0,0.222222222,0.5768980979999999,0.28571428600000004,0.23477290198206902,0.37116572430490385
489,490,2/13/20 9:24,COPD,Hay fever,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.761904762,0.282169446349144,0.0
490,491,2/13/20 9:24,knee injury,Hay fever,0,0,Knee,1,1.0,1.0,1.0,0.9375,0.7692307690000001,0.5412980620000001,0.8,0.24137664896746477,0.4337646454572678
491,492,2/13/20 9:25,bleeding or clotting disorders,Hay fever,1,0,,1,1.0,1.0,1.0,0.60483871,0.566666667,0.31380824399999996,0.8666666670000001,0.24083033266166845,0.39804643020033836
492,493,2/13/20 9:25,fractures,Fracture,1,0,Intracranial,1,1.0,1.0,1.0,1.0,0.8888888890000001,0.841343582,0.875,0.3490519344806671,0.45134249483309097
493,494,2/13/20 9:26,fracture,Fracture,0,0,Femur,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.370471379160881,0.4806293250414832
494,495,2/13/20 9:26,PCL,Leriche Syndrome,0,0,,0,,,,0.0,0.25,0.19711493,0.5,0.19146585961182913,0.0
495,496,2/13/20 9:27,Metastatic renal cell carcinoma,"Kidney Failure, Acute",0,0,Kidney,1,1.0,1.0,1.0,0.454545455,0.64516129,0.6506249510000001,0.916666667,0.16675493294107063,0.3915048261299545
496,497,2/13/20 9:27,Acute renal failure,"Kidney Failure, Acute",0,0,Kidney,1,1.0,1.0,1.0,0.166666667,0.19047619,0.16749911,0.7333333329999999,0.2544461272302128,0.41883978242985903
497,498,2/13/20 9:28,community-acquired pneumonia,Community acquired pneumonia,0,0,,1,1.0,1.0,1.0,0.172413793,0.9642857140000001,0.574329391,0.9375,0.3607997053435871,0.36249694761254486
498,499,2/13/20 9:28,bilateral small pleural effusion,Pneumothorax,0,0,,1,1.0,1.0,1.0,0.82437276,0.8125,0.752981067,0.933333333,0.19450611658394337,0.3483343452191839
499,500,2/13/20 9:29,infectious,Fluid overload,0,0,,1,1.0,1.0,1.0,0.0,0.19047619,0.543874189,0.46666666700000003,0.19958409667015076,0.38753738437468804
500,501,2/13/20 9:29,volume overload,Fluid overload,0,0,,1,1.0,1.0,1.0,0.25,0.7333333329999999,0.895831615,0.75,0.29516626521945,0.3835278557657841
501,502,2/13/20 9:29,spontaneous bacterial peritonitis,Primary bacterial peritonitis,1,0,,1,1.0,1.0,1.0,0.625,0.727272727,1.0,0.8125,0.3358407283113116,0.3696169695555794
502,503,2/13/20 9:30,posterior,Posterior pituitary disease,0,0,Mitral Valve,0,,,,0.17857142899999998,0.333333333,0.467126821,0.583333333,0.21501791902950831,0.39175953764330457
503,504,2/13/20 9:31,Chronic inflammatory demyelinating polyradiculopathy,"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating",0,0,,1,1.0,1.0,1.0,0.7361111109999999,0.275862069,0.6392935710000001,0.947368421,0.3396597974933684,0.3541727129726981
504,505,3/1/20 3:39,HYPERTENSION,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.15883575628201166,0.0
505,506,3/1/20 3:40,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.38680294901132584,0.3990007418173331
506,507,3/1/20 3:41,hypertension,Hypertensive disease,0,0,Lung,1,1.0,0.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.39166004210710526,0.3990007418173331
507,508,3/1/20 3:41,HYPERTENSION,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.16144245490431786,0.0
508,509,3/1/20 3:41,Hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.36209377894798916,0.4172568258387272
509,510,3/1/20 3:42,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.38818853348493576,0.3990007418173331
510,511,3/1/20 3:42,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3916619047522545,0.3990007418173331
511,512,3/1/20 3:43,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3916640877723694,0.3990007418173331
512,513,3/1/20 3:43,hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.39166413247585297,0.3990007418173331
513,514,3/1/20 3:43,Hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.36160674939552945,0.4172568258387272
514,515,3/1/20 3:43,hypertension,Hypertensive disease,0,0,Lung,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3881881559888522,0.3990007418173331
515,516,3/1/20 3:44,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3916618824005127,0.3990007418173331
516,517,3/1/20 3:45,HYPERTENSION,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.16144249215722084,0.0
517,518,3/1/20 3:46,coronary artery disease,Coronary Artery Disease,0,1,Coronary artery,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3658284204346793,0.4064008955402594
518,519,3/1/20 3:48,"disease , status post coronary artery",Coronary Artery Disease,0,0,Coronary artery,1,1.0,1.0,1.0,0.774410774,0.18918918899999998,0.328891605,0.8,0.2723510815274148,0.38488762933881054
519,520,3/1/20 3:48,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3913889601826668,0.3990007418173331
520,521,3/1/20 3:49,"artery disease , status post coronary",Coronary Artery Disease,0,0,Coronary artery,1,0.0,1.0,1.0,0.774410774,0.18918918899999998,0.737344682,0.8,0.2643456001366888,0.38488762933881054
521,522,3/1/20 3:49,coronary artery disease,Coronary Artery Disease,0,0,Arteries,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3708597017186029,0.4064008955402594
522,523,3/1/20 3:50,hypertension,Hypertensive disease,0,0,Arteries,1,1.0,,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3917664811015129,0.3990007418173331
523,524,3/1/20 3:51,hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3916664769252141,0.3990007418173331
524,525,3/1/20 3:52,Hypertension,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.36160360276699066,0.4172568258387272
525,526,3/1/20 3:52,coronary artery disease,Coronary Artery Disease,1,1,Arteries,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36693177336738225,0.4064008955402594
526,527,3/1/20 3:52,HYPERTENSION,Hypertensive disease,0,0,,1,0.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.16154348974426588,0.0
527,528,3/1/20 3:52,coronary artery disease,Coronary Artery Disease,0,0,Arteries,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36582850274585543,0.4064008955402594
528,529,3/1/20 3:53,Hypertension,Hypertensive disease,0,0,,1,1.0,1.0,1.0,0.263157895,0.5,0.6737101670000001,0.642857143,0.3609979972243309,0.4172568258387272
529,530,3/1/20 3:55,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,1,1.0,1.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.1875064248840014,0.0
530,531,3/1/20 3:55,coronary artery disease,Coronary Artery Disease,0,1,Coronary artery,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3669086134149915,0.4064008955402594
531,532,3/1/20 3:55,"disease , status post coronary artery",Coronary Artery Disease,0,0,Coronary artery,1,0.0,1.0,1.0,0.774410774,0.18918918899999998,0.328891605,0.8,0.2723518161191827,0.38488762933881054
532,533,3/1/20 3:56,coronary artery disease,Coronary Artery Disease,0,0,Arteries,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3695045227096194,0.4064008955402594
533,534,3/1/20 3:56,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,1.0,1.0,,0.0,0.04444444400000001,0.170714828,0.1875,0.18771927720970577,0.0
534,535,3/1/20 3:56,CAD,Coronary Artery Disease,0,0,,1,0.0,1.0,1.0,0.981481481,0.958333333,1.0,0.923076923,0.3098337288413729,0.0
535,536,3/1/20 3:57,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,1.0,1.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.1878274314933353,0.0
536,537,3/1/20 3:57,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,1.0,1.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.18823294507132637,0.0
537,538,3/1/20 3:58,CAD,Coronary Artery Disease,0,0,,1,0.0,1.0,1.0,0.981481481,0.958333333,1.0,0.923076923,0.30983361176082064,0.0
538,539,3/1/20 3:58,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,1.0,1.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.18782741990354326,0.0
539,540,3/1/20 3:58,CAD,Coronary Artery Disease,0,0,Arteries,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.923076923,0.3098341758762087,0.0
540,541,3/1/20 3:58,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,1.0,1.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.1878274463944965,0.0
541,542,3/1/20 3:58,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,Leg,0,1.0,0.0,1.0,0.0,0.04444444400000001,0.170714828,0.1875,0.18823293844858804,0.0
542,543,3/1/20 3:59,CORONARY ARTERY DISEASE,Coronary Artery Disease,0,0,Heart,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.150610609068757,0.0
543,544,3/1/20 3:59,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,1.0,0.25,0.9090909090000001,0.8100879790000001,0.8125,0.3058528397232294,0.4050285166654831
544,545,3/1/20 3:59,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,1.0,0.25,0.9090909090000001,0.8100879790000001,0.8125,0.30521976326902706,0.4050285166654831
545,546,3/1/20 3:59,CAD,Coronary Artery Disease,0,1,,1,1.0,1.0,1.0,0.981481481,0.958333333,1.0,0.923076923,0.30941452937466757,0.0
546,547,3/1/20 3:59,infection,Communicable Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.14285714300000002,0.368595585,0.333333333,0.27894506106774014,0.4107435638613907
547,548,3/1/20 3:59,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.1877143598265118,0.0
548,549,3/1/20 4:00,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.18823233246803284,0.0
549,550,3/1/20 4:00,dvt,Deep Vein Thrombosis,0,0,,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.875,0.18337609938212804,0.364427268339528
550,551,3/1/20 4:00,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.18835475792487463,0.0
551,552,3/1/20 4:00,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,Coronary artery,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.18823318597343233,0.0
552,553,3/1/20 4:00,DVT,Deep Vein Thrombosis,0,0,Structure of jugular vein,1,1.0,1.0,1.0,0.333333333,0.7826086959999999,0.844430337,0.875,0.28576899426324026,0.0
553,554,3/1/20 4:02,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.18774973932239744,0.0
554,555,3/1/20 4:02,DIS,"Deafness, Sensorineural, And Male Infertility",0,0,,0,,,,0.0,0.04444444400000001,0.170714828,0.1875,0.18823273562722737,0.0
555,556,3/1/20 4:03,obstructive sleep apnea,"Sleep Apnea, Obstructive",0,0,,1,1.0,1.0,1.0,0.333333333,0.041666667000000004,0.42721344,0.9375,0.3146433170352663,0.38765194937192576
556,557,3/1/20 4:04,OSA,"Sleep Apnea, Obstructive",0,1,,1,1.0,1.0,1.0,0.333333333,0.0,0.42721344,0.882352941,0.30221907581601826,0.0
557,558,3/1/20 4:04,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,1.0,0.25,0.9090909090000001,0.8100879790000001,0.8125,0.3052806581060092,0.4050285166654831
558,559,3/1/20 4:05,OBSTRUCTIVE SLEEP APNEA,"Sleep Apnea, Obstructive",0,0,,1,1.0,1.0,1.0,0.333333333,0.041666667000000004,0.42721344,0.9375,0.15851482802203723,0.0
559,560,3/1/20 4:06,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,,,,0.25,0.9090909090000001,0.8100879790000001,0.8125,0.305757625028491,0.4050285166654831
560,561,3/1/20 4:06,Food/Drug Interaction,Food-Drug Interactions,0,0,,1,1.0,1.0,,0.25,0.9090909090000001,0.8100879790000001,0.8125,0.30521923676133156,0.4050285166654831
561,562,3/1/20 4:08,nephropathies,Kidney Diseases,0,0,,1,1.0,1.0,0.0,0.0,0.2,0.399768203,0.35714285700000004,0.29194074869155884,0.3473931657723509
562,563,3/1/20 4:08,chf,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.10300786367484502,0.40211602939026697
563,564,3/1/20 4:08,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.3122743730034147,0.0
564,565,3/1/20 4:08,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.3123089096375874,0.0
565,566,3/1/20 4:09,CHF,Congestive heart failure,0,0,Coronary artery,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.31230937370232176,0.0
566,567,3/1/20 4:09,nephropathy,Kidney Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.2,0.38639897100000004,0.28571428600000004,0.2863054151336352,0.30649667097763583
567,568,3/1/20 4:09,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.31171555178506033,0.0
568,569,3/1/20 4:09,nephropathy,Kidney Diseases,0,0,,1,1.0,1.0,1.0,0.0,0.2,0.38639897100000004,0.28571428600000004,0.2863070492943128,0.30649667097763583
569,570,3/1/20 4:09,CHF,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.3117155453988484,0.0
570,571,3/1/20 4:09,chf,Congestive heart failure,0,0,,1,1.0,1.0,1.0,0.981481481,0.96,1.0,0.9411764709999999,0.10209939522402627,0.40211602939026697
571,572,3/1/20 4:12,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.2587375774979591,0.4275076831380526
572,573,3/1/20 4:12,anterior,Adenohypophyseal Diseases,0,0,,0,1.0,1.0,1.0,0.0,0.16,0.171049237,0.35714285700000004,0.13665108755230904,0.35024891662496055
573,574,3/1/20 4:12,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.26342654079198835,0.4275076831380526
574,575,3/1/20 4:12,anterior,Adenohypophyseal Diseases,0,0,,0,1.0,1.0,1.0,0.0,0.16,0.171049237,0.35714285700000004,0.13665211076537767,0.35024891662496055
575,576,3/1/20 4:13,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.13756104186177254,0.35024891662496055
576,577,3/1/20 4:13,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.13756223767995834,0.35024891662496055
577,578,3/1/20 4:15,posterior,Posterior pituitary disease,0,0,Bone structure of tibia,0,,,,0.17857142899999998,0.333333333,0.467126821,0.583333333,0.21694941712277277,0.39175953764330457
578,579,3/1/20 4:15,obese,Obesity,0,0,,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.2637312710285187,0.4275076831380526
579,580,3/1/20 4:15,OBESITY,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20878977477550506,0.0
580,581,3/1/20 4:15,posterior,Posterior pituitary disease,0,0,Arteries,0,,,,0.17857142899999998,0.333333333,0.467126821,0.583333333,0.21270962804555893,0.39175953764330457
581,582,3/1/20 4:16,obese,Obesity,0,0,Abdomen,1,1.0,1.0,1.0,0.5,0.571428571,0.714399695,0.571428571,0.2637302249670029,0.4275076831380526
582,583,3/1/20 4:16,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.392604660987854,0.4332968650216406
583,584,3/1/20 4:17,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39210104644298555,0.4332968650216406
584,585,3/1/20 4:18,obesity,Obesity,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39211084246635436,0.4332968650216406
585,586,3/1/20 4:19,infection,Communicable Diseases,0,0,,0,,,,0.0,0.14285714300000002,0.368595585,0.333333333,0.28536244730154675,0.4107435638613907
586,587,3/1/20 4:19,infection,Communicable Diseases,0,0,,0,,,,0.0,0.14285714300000002,0.368595585,0.333333333,0.28514959911505383,0.4107435638613907
587,588,3/1/20 4:19,NPH,"Hydrocephalus, Normal Pressure",0,0,,1,1.0,1.0,1.0,0.0,0.066666667,0.077783883,0.1875,0.22572569016899383,0.0
588,589,3/1/20 4:20,Infectious,Communicable Diseases,0,0,,0,,,,0.0,0.19047619,0.543874189,0.46666666700000003,0.2674538269639015,0.40098537592056355
589,590,3/1/20 4:20,infection,Communicable Diseases,0,0,,0,,,,0.0,0.14285714300000002,0.368595585,0.333333333,0.27879947423934937,0.4107435638613907
590,591,3/1/20 4:20,COPD,Chronic Obstructive Airway Disease,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.761904762,0.3201985117048025,0.0
591,592,3/1/20 4:20,COPD,Chronic Obstructive Airway Disease,0,0,,1,1.0,1.0,1.0,0.638888889,0.7894736840000001,0.8808173840000001,0.761904762,0.3221938293427229,0.0
592,593,3/1/20 4:20,Infectious,Communicable Diseases,0,0,,0,,,,0.0,0.19047619,0.543874189,0.46666666700000003,0.26724986483653385,0.40098537592056355
593,594,3/1/20 4:21,Plan,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.235294118,0.13227154846702302,0.3553994726867248
594,595,3/1/20 4:21,diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.4152206132809321,0.4130831448959985
595,596,3/1/20 4:21,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.235294118,0.2330401518515178,0.0
596,597,3/1/20 4:21,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.235294118,0.233348049223423,0.0
597,598,3/1/20 4:21,diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.4140525832772255,0.4130831448959985
598,599,3/1/20 4:23,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.235294118,0.2330400145479611,0.0
599,600,3/1/20 4:23,PLAN,Infantile Neuroaxonal Dystrophy,0,0,,0,,,,0.0,0.09677419400000001,-0.16849049600000002,0.235294118,0.23334801409925734,0.0
600,601,3/1/20 4:24,diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.414052593211333,0.4130831448959985
601,602,3/1/20 4:24,diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.4190690889954567,0.4130831448959985
602,603,3/1/20 4:24,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.42650774369637173,0.41001311784648165
603,604,3/1/20 4:25,GOUT,Gout,0,0,,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18530936390161515,0.0
604,605,3/1/20 4:25,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.4270642896493276,0.41001311784648165
605,606,3/1/20 4:25,Diabetes,Diabetes Mellitus,0,0,,1,1.0,1.0,1.0,0.263157895,0.470588235,0.8091974259999999,0.636363636,0.426861010491848,0.41001311784648165
606,607,3/1/20 4:25,gout,Gout,0,1,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4018748104572296,0.5098887948053223
607,608,3/1/20 4:25,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.13553962235649428,0.35024891662496055
608,609,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.1375605178376039,0.35024891662496055
609,610,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.1375622438887755,0.35024891662496055
610,611,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.13756224513053894,0.35024891662496055
611,612,3/1/20 4:26,anterior,Adenohypophyseal Diseases,0,0,,0,,,,0.0,0.16,0.171049237,0.35714285700000004,0.13756224885582924,0.35024891662496055
612,613,3/1/20 4:27,esotropia,Esotropia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.36779731810092925,0.39179289074161566
613,614,3/1/20 4:27,Ext,Hereditary Multiple Exostoses,0,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.18380642363003322,0.37179289292544127
614,615,3/1/20 4:28,EXT,Hereditary Multiple Exostoses,0,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.18120256598506654,0.0
615,616,3/1/20 4:29,Ext,Hereditary Multiple Exostoses,0,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.18212715429919107,0.37179289292544127
616,617,3/1/20 4:29,gallstones,Cholelithiasis,0,0,,1,1.0,1.0,1.0,0.0,0.28571428600000004,0.854747295,0.545454545,0.2988946795463562,0.3547255598008633
617,618,3/1/20 4:29,EXT,Hereditary Multiple Exostoses,0,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.1810198106936046,0.0
618,619,3/1/20 4:29,arthritis,Arthritis,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.44686544835567477,0.4479310464214634
619,620,3/1/20 4:29,ext,Hereditary Multiple Exostoses,0,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.17082326114177704,0.409469672323515
620,621,3/1/20 4:29,EXT,Hereditary Multiple Exostoses,1,0,,0,,,,0.0,0.275862069,0.204857625,0.41176470600000004,0.18183240400893347,0.0
621,622,3/1/20 4:30,GTT,Gestational Trophoblastic Neoplasms,0,0,,1,1.0,1.0,1.0,0.0,0.257142857,-0.111625537,0.611111111,0.20600348285266332,0.0
622,623,3/1/20 4:30,aspiration pneumonia,Aspiration Pneumonia,0,0,,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.38452140614390373,0.3546994013625842
623,624,3/1/20 4:30,gastric ulcers,Gastric ulcer,0,0,,1,1.0,1.0,1.0,1.277777778,0.9285714290000001,0.825835049,1.0,0.3516262782116731,0.4301712812545399
624,625,3/1/20 4:31,Non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1.0,1.0,1.0,0.166666667,0.275,0.244843697,0.875,0.25746938018571763,0.4355288807159433
625,626,3/1/20 4:31,non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,0.0,1.0,1.0,0.166666667,0.275,0.244843697,0.875,0.2541763867650713,0.4386117275712299
626,627,3/1/20 4:31,consolidation,Lung consolidation,1,0,,1,1.0,1.0,1.0,0.263157895,0.7222222220000001,0.637718275,0.75,0.3172355468074481,0.39100850126347864
627,628,3/1/20 4:32,Non-insulin dependent diabetes,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,0.0,1.0,1.0,0.166666667,0.275,0.244843697,0.875,0.2580429386524927,0.4355288807159433
628,629,3/1/20 4:32,mod,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,0,,,,0.0,0.075,0.061088193,0.1875,0.22112214352403367,0.3887508772313595
629,630,3/1/20 4:33,NIDDM,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1.0,1.0,1.0,0.161290323,0.1,0.366991555,0.882352941,0.32060494806085316,0.0
630,631,3/1/20 4:33,NIDDM,"Diabetes Mellitus, Non-Insulin-Dependent",0,0,,1,1.0,1.0,1.0,0.161290323,0.1,0.366991555,0.882352941,0.32022171148232054,0.0
