index,bleu_score,levenstein_sim,jaccard_sim,Euclidean_dist,cosine_sim,correct_answ,concept,range,negation,hof,location,negation_answ,hof_answ,location_answ,old_cosine
481,0.526315789,0.333333333,0.0,0.14173343777656555,0.0,1,Interventional procedure,PROCEDURES,0,0,,1.0,1.0,1.0,0.518017441
470,0.135135135,0.115384615,0.133333333,0.15420909225940704,0.34112899963344845,1,Coumadin,fat,0,0,,1.0,1.0,1.0,0.7042517070000001
130,1.0,1.0,0.166666667,0.15375668493409952,0.0,1,Atrial Fibrillation,ATRIAL FIBRILLATION,0,0,Heart Atrium,1.0,1.0,0.0,1.0
365,0.263157895,0.470588235,0.636363636,0.32524356494347256,0.4165208941946427,1,Hypertensive disease,Diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
883,0.0,0.063829787,0.166666667,0.14533571628007022,0.0,0,Antibody to islet cells of pancreas measurement,ICA,0,0,,,,,0.351392916
372,1.0,1.0,0.875,0.2550348776082198,0.333754061318842,1,Hypertensive disease,amaurosis,0,0,,1.0,1.0,1.0,0.0
737,0.0,0.15789473699999998,0.28571428600000004,0.20036019633213678,0.33487547682050395,1,Dyspnea,shortness of breath,1,0,,1.0,1.0,1.0,0.5700332029999999
59,0.981481481,0.96,0.833333333,0.31141868020806995,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
257,0.263157895,0.473684211,0.636363636,0.3746081640323003,0.4585843198244868,1,Depressive disorder,Depression,0,0,,1.0,1.0,1.0,0.7141569259999999
289,1.0,1.0,0.7777777779999999,0.42724097073078154,0.39673829672707095,1,Pneumonia,pneumonia,0,0,Chest,1.0,1.0,1.0,1.0
582,1.0,1.0,1.0,0.39156799018383026,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
195,0.981481481,0.958333333,0.625,0.3085649141243526,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,1.0,1.0,1.0
219,0.0,0.307692308,0.4,0.15955183207988738,0.4559686143572132,1,Endometriosis,endo,0,0,,1.0,1.0,1.0,0.23130184399999998
67,0.263157895,0.5,0.5,0.267364821263722,0.0,1,Congestive heart failure,HTN,0,0,,1.0,1.0,1.0,0.6737101670000001
311,1.0,1.0,0.111111111,0.15688521166642508,0.0,1,Heart failure,HEART FAILURE,0,0,Heart,1.0,1.0,1.0,1.0
778,0.0,0.25,0.333333333,0.2319880783557892,0.0,0,Discontinued,DIS,0,0,Structure of left lower leg,,,,-0.025968384
286,1.0,1.0,0.7777777779999999,0.4285468548536301,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
379,0.454545455,0.405405405,0.068965517,0.17589462527798283,0.0,0,"Deafness, Sensorineural, And Male Infertility",CHRONIC OBSTRUCTIVE PULMONARY DISEASE,0,0,Lung,1.0,1.0,1.0,0.309503272
230,0.5,0.571428571,0.571428571,0.2585510790348053,0.47368497649828595,1,Obesity,Obese,0,0,,1.0,1.0,1.0,0.714399695
213,1.0,1.0,0.833333333,0.4301185220479965,0.444882161100395,1,Anemia,anemia,0,0,,1.0,1.0,1.0,1.0
608,0.0,0.16,0.35714285700000004,0.13577418650190035,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,,,,,0.171049237
779,0.10869565199999999,0.214285714,0.363636364,0.24759825070699057,0.5584330389178113,0,Grade 3 Severe Adverse Event,severe,0,0,,,,,0.559259728
580,0.17857142899999998,0.333333333,0.583333333,0.21620228567293712,0.39175953764330457,0,Posterior pituitary disease,posterior,0,0,Arteries,,,,0.467126821
670,0.135135135,0.27777777800000003,0.533333333,0.3076864564791322,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
305,1.0,1.0,0.7777777779999999,0.4269120007753372,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
775,0.0,0.25,0.333333333,0.23008768558502196,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
870,0.0,0.42105263200000004,0.454545455,0.2901427745819092,0.0,1,Electrocardiography,ECG,0,0,,1.0,1.0,1.0,0.337476489
655,0.0,0.09677419400000001,0.235294118,0.11168356106749602,0.32588095783900756,0,Infantile Neuroaxonal Dystrophy,plan,0,0,,,,,-0.16849049600000002
950,0.613425926,0.405405405,0.55,0.21303780790832308,0.0,1,Range of motion technique (procedure),ROM,0,0,,1.0,1.0,1.0,0.37677805
886,0.0,0.063829787,0.166666667,0.14517114413055507,0.0,0,Antibody to islet cells of pancreas measurement,ICA,0,0,,,,,0.351392916
862,1.0,1.0,1.0,0.20431233942508698,0.0,1,Adenosine Monophosphate,PLAVIX,0,0,,1.0,1.0,1.0,1.0
82,0.981481481,0.96,0.833333333,0.3122729744229998,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
595,0.0,0.09677419400000001,0.235294118,0.2332312422139304,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
108,0.25,0.9090909090000001,0.833333333,0.30501392918328446,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
905,0.80994898,0.6875,0.8666666670000001,0.24191714243756401,0.43754441053586235,1,White Blood Cell Count procedure,white blood cell count,0,0,,1.0,1.0,1.0,1.0
229,1.0,1.0,0.875,0.3358946919441223,0.4175814079955734,1,Erythema,erythema,0,0,,1.0,1.0,1.0,1.0
571,0.5,0.571428571,0.571428571,0.2612034007906914,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
751,1.0,1.0,1.0,0.3135593694945176,0.45883209033779904,1,Blood Pressure,blood pressure,0,0,Blood,1.0,1.0,1.0,1.0
528,0.263157895,0.5,0.642857143,0.3612449988722801,0.4172568258387272,1,Hypertensive disease,Hypertension,0,0,,1.0,1.0,1.0,0.6737101670000001
375,0.981481481,0.96,0.833333333,0.11107484996318817,0.3891639779839251,1,Hypertensive disease,chf,0,0,,1.0,1.0,1.0,1.0
949,0.625,0.7222222220000001,0.7142857140000001,0.2756952331179664,0.3773832733101315,1,Visual field study,visual field exam,0,0,,1.0,1.0,1.0,0.47874527200000006
686,1.0,1.0,1.0,0.4324337601661682,0.4716634154319763,1,Pain,pain,0,0,,1.0,1.0,1.0,1.0
1000,1.0,1.0,1.0,0.26725869327783586,0.43557570777509524,1,Percussion,percussion,0,0,Chest,1.0,1.0,1.0,1.0
931,0.6465517239999999,0.5862068970000001,0.9285714290000001,0.2905112680579935,0.3520831439009816,1,Oxygen saturation measurement,oxygen saturation,0,0,,1.0,1.0,1.0,1.0
742,0.17857142899999998,0.3,0.454545455,0.2102316351873534,0.5471345762557843,0,Screening for cancer,screen,0,0,,,,,0.474939605
776,0.0,0.25,0.333333333,0.23037779927253724,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
576,0.0,0.16,0.35714285700000004,0.13339777290821075,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,,,,,0.171049237
611,0.0,0.16,0.35714285700000004,0.13756107663114867,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,,,,,0.171049237
473,0.0,0.26666666699999997,0.25,0.1833295613527298,0.39378757029771805,1,Colace,Senna,0,0,,1.0,1.0,1.0,0.6983075440000001
867,0.0,0.42105263200000004,0.454545455,0.28935647904872897,0.0,1,Electrocardiography,ECG,0,0,,1.0,1.0,1.0,0.337476489
248,0.135135135,0.27777777800000003,0.5625,0.30663664638996124,0.45295952228156644,1,Infections of musculoskeletal system,Infections,0,0,,1.0,1.0,1.0,0.338255769
718,1.0,1.0,1.0,0.3754388851424058,1.0,1,Chest Pain,Chest Pain,0,0,Chest,1.0,1.0,1.0,1.0
174,0.263157895,0.5,0.5,0.19451783721645674,0.3561235238556509,1,Hypertensive disease,htn,0,0,,1.0,1.0,1.0,0.6737101670000001
673,0.135135135,0.27777777800000003,0.533333333,0.29851137287914753,0.44076734989648686,0,Infections of musculoskeletal system,infections,0,0,,,,,0.338255769
160,0.25,0.9090909090000001,0.833333333,0.30712600735326606,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
489,0.638888889,0.7894736840000001,0.761904762,0.28293658792972565,0.0,1,Hay fever,COPD,0,0,,1.0,1.0,1.0,0.8808173840000001
5,0.333333333,0.8214285709999999,0.7222222220000001,0.22404772581325638,0.41066201082085846,1,Hypertensive disease,Chronic renal insufficiency,0,0,Kidney,1.0,1.0,1.0,1.0
469,0.0,0.133333333,0.066666667,0.16841652393341064,0.3108017976794924,1,Coumadin,salt,0,0,,1.0,1.0,1.0,0.608545125
292,1.0,1.0,0.7777777779999999,0.43654694855213166,0.39673829672707095,1,Pneumonia,pneumonia,0,0,Lung,1.0,1.0,1.0,1.0
221,0.263157895,0.4375,0.583333333,0.22167603547374407,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
73,0.981481481,0.96,0.833333333,0.10398112450327192,0.40211602939026697,1,Congestive heart failure,chf,0,0,,1.0,1.0,1.0,1.0
435,0.333333333,0.7826086959999999,0.578947368,0.28611865852560314,0.0,1,Deep Vein Thrombosis,DVT,0,0,,1.0,1.0,1.0,0.844430337
260,0.0,0.234375,0.444444444,0.2094496505128013,0.0,1,Leukocyte adhesion deficiency type 1,LAD,1,0,Anterior descending branch of left coronary artery,1.0,1.0,,0.632856071
450,0.333333333,0.7826086959999999,0.578947368,0.28612476161548067,0.0,1,Deep Vein Thrombosis,DVT,0,0,,1.0,1.0,1.0,0.844430337
785,0.10869565199999999,0.214285714,0.363636364,0.24512381354967752,0.5584330389178113,0,Grade 3 Severe Adverse Event,severe,0,0,,,,,0.559259728
505,0.263157895,0.5,0.642857143,0.39267323166131973,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,0.0,1.0,0.6737101670000001
643,0.333333333,0.7826086959999999,0.923076923,0.34902166043009075,0.38430846741324975,1,Coronary heart disease,Coronary artery disease,0,0,Heart,1.0,1.0,1.0,0.6757999259999999
124,0.981481481,0.958333333,0.625,0.30895720422267914,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,0.0,1.0,1.0
536,0.0,0.04444444400000001,0.1875,0.18782678163713878,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,1.0,1.0,1.0,0.170714828
381,0.0,0.04444444400000001,0.15,0.18823292934232289,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,,,,0.170714828
901,0.5,0.46666666700000003,0.615384615,0.30815415382385253,0.3325873451041324,0,Ultrasonography,ultrasound,0,0,,,,,0.888970852
898,1.277777778,0.9285714290000001,0.9090909090000001,0.29482785053551197,0.45755308023814495,1,Blood culture,blood cultures,0,0,,1.0,1.0,1.0,0.833148032
465,0.0,0.2,0.14285714300000002,0.15589728827277818,0.44012213715662557,0,"Endoglin, human",end,0,0,,,,,-0.05813436
861,1.0,1.0,1.0,0.1896339183052381,0.0,1,Adenosine Monophosphate,NIFEREX-150,0,0,,1.0,1.0,1.0,0.0
97,0.263157895,0.470588235,0.5,0.41316085308790207,0.4130831448959985,1,Diabetes Mellitus,diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
811,0.10869565199999999,0.275862069,0.5,0.20358266598648495,0.39568557833199913,0,Ejection as a Sports activity,ejection,0,0,,,,,0.307652796
64,0.981481481,0.96,0.833333333,0.3118047054324831,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
417,0.333333333,0.7826086959999999,0.578947368,0.28569506321634563,0.0,1,Deep Vein Thrombosis,DVT,0,1,,1.0,1.0,1.0,0.844430337
6,1.0,0.8888888890000001,0.833333333,0.26069607337315875,0.3424321817389379,1,Hypertensive disease,Cataracts,0,0,,1.0,1.0,1.0,0.7719308140000001
554,0.0,0.04444444400000001,0.1875,0.18741290105713737,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,,,,0.170714828
103,0.263157895,0.470588235,0.5,0.41458699107170105,0.4130831448959985,1,Diabetes Mellitus,diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
674,0.135135135,0.27777777800000003,0.533333333,0.306884091347456,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
703,0.0,0.24,0.65,0.15841856449842454,0.0,0,"Disruptive, Impulse Control, and Conduct Disorders",ICD,0,1,,,,,0.245857745
721,0.526315789,0.4,0.636363636,0.2768908217549324,0.43346359419325986,0,Chromosome inversion,inversions,0,0,,,,,0.0
858,0.981481481,0.967741935,0.923076923,0.21519310985292708,0.0,1,International Normalized Ratio,INR,0,0,,1.0,1.0,1.0,1.0
797,1.0,0.923076923,0.9,0.11641224771738053,0.0,1,Complication,COMPLICATIONS,1,0,,1.0,1.0,1.0,0.7851421829999999
888,0.263157895,0.444444444,0.46153846200000004,0.3360341464479764,0.35487874444308026,1,Dialysis procedure,Dialysis,0,0,,1.0,1.0,1.0,0.6296078860000001
272,1.0,1.0,0.75,0.38619482815265654,0.4332968650216406,1,Obesity,obesity,0,0,Neck,1.0,1.0,1.0,1.0
231,1.0,1.0,0.75,0.3920916646718979,0.4332968650216406,1,Obesity,obesity,0,0,Knee,1.0,1.0,1.0,1.0
762,1.0,1.0,1.0,0.3972355127334595,1.0,1,Wheezing,Wheezing,0,0,,1.0,1.0,1.0,1.0
399,0.23809523800000001,0.851851852,0.8235294120000001,0.2575482904911041,0.0,1,Obesity,CVA,0,0,,1.0,1.0,1.0,0.727308333
25,0.263157895,0.5,0.533333333,0.38845209032297134,0.3990007418173331,1,Hypertensive disease,hypertension,0,0,,1.0,1.0,1.0,0.6737101670000001
389,0.263157895,0.4375,0.583333333,0.1591010975341002,0.3555309295090808,0,Food-Drug Interactions,stomach,0,0,Entire stomach,,,,0.672669709
162,0.25,0.9090909090000001,0.833333333,0.30673266761004925,0.4050285166654831,1,Food-Drug Interactions,Food/Drug Interaction,0,0,,1.0,1.0,1.0,0.8100879790000001
332,0.0,0.23809523800000001,0.294117647,0.24721496676405272,0.36544896788293063,1,Myocardial Infarction,heart attack,0,1,Heart,1.0,0.0,1.0,0.481526911
416,0.0,0.12,0.0625,0.23830911730016982,0.0,1,Deep Vein Thrombosis,CHH,0,0,,1.0,1.0,1.0,0.632903278
812,0.17857142899999998,0.17391304300000002,0.26666666699999997,0.25346511602401733,0.3226735921110958,0,Laboratory test finding,labs,0,0,,,,,0.22365675399999999
853,0.981481481,0.967741935,0.923076923,0.2150334119796753,0.0,1,International Normalized Ratio,INR,0,0,,1.0,1.0,1.0,1.0
401,0.161290323,0.13888888900000002,0.6315789470000001,0.3053937375545502,0.0,1,Obesity,IDDM,0,0,,1.0,1.0,1.0,0.6402129529999999
921,0.131578947,0.125,0.636363636,0.22473917808383703,0.4105923671275377,1,CAT scan of head,Head CT,0,0,,1.0,1.0,1.0,0.647321701
293,1.0,1.0,0.7777777779999999,0.42912651896476744,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
432,0.333333333,0.7826086959999999,0.578947368,0.28527640657765524,0.0,1,Deep Vein Thrombosis,DVT,0,0,,1.0,1.0,1.0,0.844430337
666,0.135135135,0.27777777800000003,0.533333333,0.30730376671999693,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
57,0.981481481,0.96,0.833333333,0.3121147262198584,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
188,0.0,0.04444444400000001,0.15,0.18768979609012604,0.0,0,"Deafness, Sensorineural, And Male Infertility",DIS,0,0,,,,,0.170714828
275,0.5,0.571428571,0.375,0.25615467578172685,0.4275076831380526,1,Obesity,obese,0,0,,1.0,1.0,1.0,0.714399695
259,0.263157895,0.473684211,0.636363636,0.3957970639069875,0.46316104899434485,1,Depressive disorder,depression,0,0,,1.0,1.0,1.0,0.7141569259999999
254,0.0,0.09677419400000001,0.045454545,0.23264075177056448,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
998,1.0,1.0,1.0,0.26072722524404524,0.43557570777509524,1,Percussion,percussion,0,0,,1.0,1.0,1.0,1.0
149,1.0,1.0,0.875,0.2253675639629364,0.35248561962335195,1,Coxitis,narrowing,0,0,,1.0,1.0,1.0,1.0
263,1.0,1.0,0.75,0.39219934940338136,0.4332968650216406,1,Obesity,obesity,0,0,,1.0,1.0,1.0,1.0
672,0.135135135,0.27777777800000003,0.533333333,0.30729191564023495,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
396,0.0,0.275862069,0.31578947399999996,0.18556416034698486,0.3583070809642474,0,Obesity,Ext,0,0,,,,0.0,0.204857625
287,1.0,1.0,1.0,0.450844931602478,1.0,1,Pneumonia,Pneumonia,0,0,,1.0,1.0,1.0,1.0
833,0.0,0.181818182,0.333333333,0.23488567024469376,0.3908015583242689,1,Thrombus,blood clots,0,0,Blood,1.0,1.0,1.0,0.45098063299999996
1005,1.0,1.0,1.0,0.34613936245441435,1.0,1,Angioplasty,Angioplasty,0,0,,1.0,1.0,1.0,1.0
884,1.0,1.0,1.0,0.32490954995155336,1.0,1,Urinalysis,Urinalysis,0,0,,1.0,1.0,1.0,1.0
341,0.0,0.130434783,0.14285714300000002,0.17146511748433113,0.27932497169822457,1,Adenosine Monophosphate,amp,0,0,,1.0,1.0,1.0,0.469460875
253,0.0,0.09677419400000001,0.045454545,0.2335293729390417,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
946,0.0,0.1875,0.666666667,0.20619414995114008,0.0,0,Kidney Calculi,HPI,0,0,,,,,0.218197867
642,0.263157895,0.4375,0.636363636,0.21696081260840097,0.3601592206856707,1,Stomach Diseases,stomach,0,0,Entire stomach,1.0,1.0,1.0,0.672669709
725,0.0,0.25,0.333333333,0.2306936115026474,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
140,0.0,0.21052631600000002,0.363636364,0.29947633544603985,0.39757098630070686,1,Atrial Fibrillation,AFib,0,0,,1.0,0.0,1.0,0.8008730409999999
991,0.263157895,0.473684211,0.7,0.37493864943583805,0.4585843198244868,1,Depressive disorder,Depression,0,0,,1.0,1.0,1.0,0.7141569259999999
114,1.0,1.0,0.666666667,0.36618512868881226,0.4064008955402594,1,Coronary Artery Disease,coronary artery disease,0,0,Arteries,1.0,1.0,1.0,1.0
708,0.47619047600000003,0.7142857140000001,0.833333333,0.3020794515808423,0.35531601314211175,1,Chest Pain,chest arm pain,0,0,Chest,1.0,1.0,1.0,0.512557278
948,0.166666667,0.566666667,0.6875,0.23267238587141037,0.0,1,C-reactive protein measurement,CRP,0,0,,1.0,1.0,1.0,0.057362843
616,0.0,0.28571428600000004,0.545454545,0.3020747870206833,0.3547255598008633,1,Cholelithiasis,gallstones,0,0,,1.0,1.0,1.0,0.854747295
681,0.135135135,0.27777777800000003,0.533333333,0.3069295287132263,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
65,0.981481481,0.96,0.833333333,0.31211369591099875,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
498,0.82437276,0.8125,0.933333333,0.192789800837636,0.3483343452191839,1,Pneumothorax,bilateral small pleural effusion,0,0,,1.0,1.0,1.0,0.752981067
478,0.6465517239999999,0.538461538,0.533333333,0.18604495216693198,0.3841358698102144,1,International Normalized Ratio,platelet count,0,0,Blood Platelets,1.0,1.0,1.0,1.0
496,0.166666667,0.19047619,0.7333333329999999,0.2547860958036922,0.41883978242985903,1,"Kidney Failure, Acute",Acute renal failure,0,0,Kidney,1.0,1.0,1.0,0.16749911
232,1.0,1.0,0.75,0.38819907903671264,0.4332968650216406,1,Obesity,obesity,0,0,Knee,1.0,1.0,1.0,1.0
987,0.6465517239999999,0.7419354840000001,0.8235294120000001,0.29463086773951846,0.0,1,Depressive disorder,GERD,0,0,,1.0,1.0,1.0,0.67886433
133,1.0,1.0,0.833333333,0.3266558423638344,0.4099456356872212,1,Atrial Fibrillation,Atrial fibrillation,0,1,Heart Atrium,1.0,0.0,1.0,1.0
892,0.0,0.42105263200000004,0.454545455,0.2954062670469284,0.0,1,Electrocardiography,EKG,0,0,,1.0,1.0,1.0,0.351703462
214,1.0,1.0,0.833333333,0.43107248544692994,0.444882161100395,1,Anemia,anemia,0,0,,1.0,1.0,1.0,1.0
877,0.0,0.42105263200000004,0.454545455,0.2955052673816681,0.0,1,Electrocardiography,EKG,0,0,,1.0,1.0,1.0,0.351703462
1006,0.166666667,0.225,0.75,0.14603585749864578,0.0,1,Transient Ischemic Attack,ADULT ONSET DIABETES,0,0,,1.0,1.0,1.0,0.26173386
704,0.0,0.24,0.65,0.1584390200674534,0.0,0,"Disruptive, Impulse Control, and Conduct Disorders",ICD,0,0,,,,,0.245857745
647,0.333333333,0.7826086959999999,0.923076923,0.36055040501412894,0.38617573480558276,1,Coronary heart disease,coronary artery disease,0,0,Coronary artery,1.0,1.0,1.0,0.6757999259999999
353,0.981481481,0.96,0.833333333,0.32918789486090344,0.0,1,Hypertensive disease,CHF,0,0,,1.0,1.0,1.0,1.0
680,0.135135135,0.27777777800000003,0.533333333,0.3070239098742604,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
651,0.0,0.09677419400000001,0.235294118,0.23262559516089304,0.0,0,Infantile Neuroaxonal Dystrophy,PLAN,0,0,,,,,-0.16849049600000002
743,1.0,1.0,1.0,0.3183266657094161,0.40422269695305396,1,Report status,Report Status,0,0,,1.0,1.0,1.0,1.0
665,0.135135135,0.27777777800000003,0.533333333,0.30682397820055485,0.45295952228156644,0,Infections of musculoskeletal system,Infections,0,0,,,,,0.338255769
309,1.0,1.0,0.818181818,0.3363467852274577,0.40558102054160033,1,Heart failure,heart failure,0,0,Heart,1.0,0.0,1.0,1.0
978,0.0,0.22727272699999998,0.384615385,0.3540685499707858,0.3251115958765149,1,Rehabilitation therapy,rehab,0,0,,1.0,1.0,1.0,0.349783756
648,0.263157895,0.4375,0.636363636,0.22135509550571442,0.3601592206856707,0,Stomach Diseases,stomach,0,0,Entire stomach,,,,0.672669709
845,1.0,0.833333333,0.8,0.3978374063968658,0.5957210585474968,1,Fever,fevers,1,0,,1.0,1.0,1.0,0.863511384
746,1.0,1.0,1.0,0.31848970241844654,0.40422269695305396,1,Report status,Report Status,0,0,,1.0,1.0,1.0,1.0
620,0.0,0.275862069,0.41176470600000004,0.1818941341979163,0.0,0,Hereditary Multiple Exostoses,EXT,1,0,,,,,0.204857625
302,1.0,1.0,0.7777777779999999,0.42691890001296995,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
835,0.0,0.148148148,0.41176470600000004,0.15104981710513432,0.37584355168721895,1,Normal weight,bright red blood per rectum,0,0,Rectum,1.0,1.0,1.0,0.795645177
729,0.0,0.25,0.333333333,0.23086752891540527,0.0,0,Discontinued,DIS,0,0,,,,,-0.025968384
537,0.981481481,0.958333333,0.923076923,0.30983318175588337,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,0.0,1.0,1.0
239,1.277777778,0.7857142859999999,0.46153846200000004,0.3230975456535816,0.423140071742868,1,Drug Allergy,drug allergies,1,0,,1.0,1.0,1.0,0.8555439109999999
88,0.981481481,0.96,0.833333333,0.31114489478724344,0.0,1,Congestive heart failure,CHF,0,0,,1.0,0.0,1.0,1.0
75,0.981481481,0.96,0.833333333,0.3123078303677695,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
245,0.0,0.095238095,0.052631579000000005,0.1898623239248991,0.0,1,Idiopathic hypertrophic subaortic stenosis,IHSS,0,0,,1.0,1.0,1.0,0.0
194,0.981481481,0.958333333,0.625,0.30957182177475523,0.0,1,Coronary Artery Disease,CAD,0,0,,1.0,1.0,1.0,1.0
843,0.0,0.236842105,0.333333333,0.21625535686810812,0.4182322998948422,1,Has difficulty doing (qualifier value),difficult,0,0,,1.0,1.0,1.0,0.25991489100000004
280,1.0,1.0,0.7777777779999999,0.4361165463924408,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
1015,0.22727272699999998,0.517241379,0.642857143,0.30208534623185795,0.4873666341774739,1,Fecal Incontinence,bowel or bladder incontinence,0,0,Urinary Bladder,1.0,1.0,1.0,0.39793082
46,0.981481481,0.96,0.833333333,0.311751337988036,0.0,1,Congestive heart failure,CHF,0,0,,1.0,0.0,1.0,1.0
903,0.5,0.46666666700000003,0.615384615,0.308896878361702,0.3325873451041324,0,Ultrasonography,ultrasound,0,0,,,,,0.888970852
211,0.263157895,0.125,0.294117647,0.34360070526599884,0.42010515919801866,1,Cerebrovascular accident,stroke,0,0,Structure of middle cerebral artery,1.0,1.0,1.0,0.563425779
499,0.0,0.19047619,0.46666666700000003,0.20044764131307602,0.38753738437468804,1,Fluid overload,infectious,0,0,,1.0,1.0,1.0,0.543874189
307,1.0,1.0,0.818181818,0.3416615501046181,0.40558102054160033,1,Heart failure,heart failure,0,0,Heart,1.0,1.0,1.0,1.0
685,1.0,1.0,1.0,0.4330143481492996,0.4716634154319763,1,Pain,pain,0,0,,1.0,1.0,1.0,1.0
415,0.333333333,0.7826086959999999,0.578947368,0.2855426413672311,0.0,1,Deep Vein Thrombosis,DVT,0,1,,1.0,1.0,0.0,0.844430337
731,0.0,0.25,0.333333333,0.23099930286407472,0.0,0,Discontinued,DIS,0,0,Leg,,,,-0.025968384
426,0.6465517239999999,0.523809524,0.5,0.348021285874503,0.385955347889103,1,Sleep Apnea Syndromes,sleep apnea,0,0,,1.0,1.0,1.0,1.0
282,1.0,1.0,0.7777777779999999,0.4371441215276718,0.39673829672707095,1,Pneumonia,pneumonia,0,0,,1.0,1.0,1.0,1.0
183,0.981481481,0.96,0.833333333,0.31158800423145294,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
609,0.0,0.16,0.35714285700000004,0.13339836771289507,0.35024891662496055,0,Adenohypophyseal Diseases,anterior,0,0,,,,,0.171049237
218,0.0,0.307692308,0.4,0.1711789548397064,0.44392567831608987,1,Endometriosis,Endo,0,0,,1.0,1.0,1.0,0.23130184399999998
658,0.0,0.234375,0.5,0.20980594721105364,0.0,1,Leukocyte adhesion deficiency type 1,LAD,0,0,Anterior descending branch of left coronary artery,1.0,1.0,1.0,0.632856071
565,0.981481481,0.96,0.9411764709999999,0.312388933130673,0.0,1,Congestive heart failure,CHF,0,0,Coronary artery,1.0,1.0,1.0,1.0
359,1.0,1.0,1.0,0.24833551670114198,0.418563223601869,1,Hypertensive disease,Iron deficiency anemia,0,0,,1.0,1.0,1.0,1.0
226,0.263157895,0.470588235,0.636363636,0.4264616519212723,0.41001311784648165,1,Diabetes Mellitus,Diabetes,0,0,,1.0,1.0,1.0,0.8091974259999999
393,0.263157895,0.4375,0.583333333,0.15442644308010736,0.3555309295090808,0,Food-Drug Interactions,stomach,0,0,Entire stomach,,,,0.672669709
89,0.981481481,0.96,0.833333333,0.3115647094590323,0.0,1,Congestive heart failure,CHF,0,0,,1.0,1.0,1.0,1.0
911,1.277777778,0.9285714290000001,0.9090909090000001,0.2895922251045704,0.45755308023814495,1,Blood culture,blood cultures,0,0,,1.0,1.0,1.0,0.833148032
947,0.6465517239999999,0.428571429,0.538461538,0.26246788459164755,0.32609060944782364,1,Anion gap measurement,anion gap,0,0,,1.0,1.0,1.0,1.0
689,1.0,1.0,1.0,0.4126634538173676,1.0,1,Pain,Pain,0,0,,1.0,1.0,1.0,1.0
700,1.0,1.0,1.0,0.36572847366333006,0.5427580057558689,1,Edema,edema,0,0,,1.0,1.0,1.0,1.0
